date,content,author
2024-06-12 10:15,今天是最最后进场机会了。,秀美地大魔王
2024-06-12 10:14,3000保卫战开始,好事多又多
2024-06-12 10:14,阴跌才可怕,知行先觉不一11
2024-06-12 10:14,别刀头舔血，风险太大,南山老翁公羽
2024-06-12 10:14,阶段性底部到了,上海东方000
2024-06-12 10:14,#一天内10家A股公司收年报问询函#,畔昉Lvl漫k258
2024-06-12 10:14,必须停止股指期货空单砸盘,股友WZrOEA
2024-06-12 10:13,中特估，科特估，人特估……,股友VXbiId
2024-06-12 10:13,现在不抄底还等何时？,股坛逍遥客
2024-06-12 10:13,今天是微盘股小盘股的天下，和中大盘股没关系！,DENIEL
2024-06-12 10:12,抄底重仓吃回,善良的烟飘灵
2024-06-12 10:12,必跌…,清仓了不玩了
2024-06-12 10:12,周三周四大概率要破3000点。观看。,扬州之明月
2024-06-12 10:12,今天考验3000点,红星超哥
2024-06-12 10:12,哈哈，昨天开门绿。今天红起来了，有2只都在涨停的边缘反复试探。笑死[偷笑],猫神小师妹
2024-06-12 10:12,3000明天打响,控制不住自己个
2024-06-12 10:11,跳水队表演了,信我不亏钱
2024-06-12 10:11,4000多家上涨大盘绿色低碳环保啊,白马王月笙
2024-06-12 10:11,哈哈，又发套,股友9G8515t201
2024-06-12 10:11,融券量化来了,小陈198710
2024-06-12 10:11,没出路，不然现在赶紧跑！！！！,股友X220r19927
2024-06-12 10:11,苹果大涨7%！大A上海贝岭等芯片持续进攻？（光刻机）有望布局.,L1291911
2024-06-12 10:10,浩丰科技,斐然生财地小k
2024-06-12 10:09,今天又是老乡别走行情,股友mAZjKv
2024-06-12 10:09,现在谁最有资金，谁最想进小盘股？,酱酱万手姐
2024-06-12 10:09,昨天水下抄底电科院6.8三成仓，今天高位7.3出手昨天打板盈利4个点进今天台基股,L04赌徒
2024-06-12 10:08,流出减少，能否坚持住？,蓝翅飞狼
2024-06-12 10:08,等2800点,股友iH7Ut7
2024-06-12 10:08,二指数探底回升，深成指和创业板指收涨，沪指走出四连阴，两市成交额小幅缩量，市场赚,细雨夜静听海
2024-06-12 10:08,量化交易1秒钟300次[囧][囧][囧]散户只是眨了一下眼睛，难怪散户不挣钱[哭,牛哥黑马大黑马
2024-06-12 10:08,请教一下3千点保卫战，哪一次是成功的？！[哭][哭],不做非一
2024-06-12 10:08,快跑！快跑！！！又要砸盘了！！！？,股友78Y211N593
2024-06-12 10:08,快跑！快跑！！！又要砸盘了！！！？,股友78Y211N593
2024-06-12 10:08,今天一片红，但是我还是亏[好困惑]我已经连着亏一整5天了，不管绿几家，反正就是我,我要活到4000点
2024-06-12 10:08,坐看大盘表演，不到2966不进场啊,韭菜根红的发紫
2024-06-12 10:08,看这样是没办法守住3千点的了,HXAC945
2024-06-12 10:08,今日新股开盘大涨256.49%,股海明灯万人迷
2024-06-12 10:07,今天开始日线级别的反弹，重点看3040,丨满船清梦压星河
2024-06-12 10:07,真节后开门红呀，连吃两天面,接刀子
2024-06-12 10:07,坚持换来大肉[火箭][火箭][火箭],ST_五花肉
2024-06-12 10:07,一句话，没量！,qi68
2024-06-12 10:06,在有色和中药里面躺平不动了，你随意吧,接刀子
2024-06-12 10:05,别着急进，还要跌,忍忍就不行吗
2024-06-12 10:05,等你们抛弃小票，进入大票，又开始跌大票，笑死人,n947213406736712
2024-06-12 10:05,无量拉升，韭菜们会上套吗,菜虚锟
2024-06-12 10:04,牛啊，涨幅百分之0.2坚持不到三秒就下来马上要绿了。,不同尋常
2024-06-12 10:04,『热点速递：茅台批价下行，白酒动销短期疲软』,小冰话投资
2024-06-12 10:04,啊369,Alimama
2024-06-12 10:03,房地产大熊市，几十万亿的资金没出去，指望股市跌破3000是不可能的，指望牛市是不,超级成长为皇
2024-06-12 10:03,涨涨涨,基民yLNpuj
2024-06-12 10:03,只要冲锋一下，就被量化给砸下来[赞][赞][呲牙],嚎哟哽
2024-06-12 10:02,微盘股指数今年第三波上涨开始，下跌了三次大赔三次！,DENIEL
2024-06-12 10:02,红盘只是4连阴后的反抽,生存才能发展
2024-06-12 10:02,资金四面八方加速向牛主线赛道半导体芯片靠拢!世纪牛要来了！!!,股友1A6872Z561
2024-06-12 10:01,3000还是会破的,股友vqkBSA
2024-06-12 10:01,牛市来了，补涨开始。,烟台G4528
2024-06-12 10:01,开盘苹果消费电子，机器人等轮动（智信精密），然后商业航天也轮动，航天科技直线拉板,陆上鲸鱼
2024-06-12 10:01,下跌不言底，看明确再算，弱势是常态,东财网友2879513702943892
2024-06-12 10:01,什么东西，4000家上涨我自选基本都是绿的？,鱼塘钓鱼人
2024-06-12 10:01,……,股市中锤炼
2024-06-12 10:01,不要入股市,爱笑的眼镜1
2024-06-12 10:00,最近我南城释小龙的意见可以说是非常明确，保证绝对不会跌破3000点；目前大家可以,南城释小龙
2024-06-12 10:00,继续锁仓，地产，有色，合成生物，汽车产业链，就这样，继续缩量,向鸿2
2024-06-12 10:00,无量拉伸，诱多，逢高减仓,坚持初心的奥特曼
2024-06-12 09:59,这要是跌4000家亏的一塌糊涂，涨了就回本一点点儿，可真会玩！,生财有道ETF
2024-06-12 09:59,不探底了，下不去了，,实操差劲的大佬
2024-06-12 09:59,明显的下跌趋势，不要抢反弹。,才望生财地逍遥子
2024-06-12 09:59,【航运龙头首跌停北向资金已减仓！】,刘荣先866
2024-06-12 09:59,#3000点保卫战又打响？底部在哪？#,张TOP股神
2024-06-12 09:59,散户疯狂抄底重仓吃回。,善良的烟飘灵
2024-06-12 09:58,转发,股友379in91351
2024-06-12 09:58,【9倍牛股遇利空！】,刘荣先866
2024-06-12 09:58,顺应趋势，该破3000就破，不要勉强反弹，结果一样。,V98年的老股民
2024-06-12 09:58,【上海贝岭3天2板芯片涨停潮！】,刘荣先866
2024-06-12 09:58,闻到了牛的味道，恶心！[怒][怒][怒],QZIfd
2024-06-12 09:58,【百亿私募逆势加仓！】,刘荣先866
2024-06-12 09:57,#3000点保卫战又打响？底部在哪？#,股友598v023c35
2024-06-12 09:57,这回又是4000家上涨，指数不动了，跷跷板行情没变,y1种想念
2024-06-12 09:57,3028.99（杀你爱吧.救救，我[哭]）。弱水三千只取一瓢饮啊，饮多久？如果非,小牛必胜
2024-06-12 09:56,资金去了电力板块，追,向上市值翻倍
2024-06-12 09:55,压力3046,暖风来了
2024-06-12 09:55,山东章鼓拉个涨停吧,基民8C236N3522
2024-06-12 09:54,官宣了，摘帽,交易侠3W
2024-06-12 09:54,今天有大资金入场护盘，将大盘推到了3000点之上，不过走势还不太稳，是维持在30,基民52p59p8316
2024-06-12 09:54,大行情还是有的,Heehw6886牛牛1
2024-06-12 09:54,【早盘点评】早盘开出来芯片就是分歧状态，协和本该一字的也差一档涨停，这个还是因为,老刘说股市
2024-06-12 09:53,请记住我，我为守护3000点作出了巨大贡献，没我买的那几手3000必破,善良的_小太阳
2024-06-12 09:53,主力真是卖不完,有自信的寒叶蝶12
2024-06-12 09:53,现在是小盘股的天下了吗,亚吃饱了吗
2024-06-12 09:53,今天有大资金入场护盘，将大盘推到了3000点之上，不过走势还不太稳，是维持在30,基民52p59p8316
2024-06-12 09:53,。,股友9q98150C29
2024-06-12 09:52,都知道你们回本要跑，所以你们还是套着吧[微笑][笑哭],酱酱万手姐
2024-06-12 09:52,重要的事说三遍，快买中石油，马上来护盘,好运吉祥
2024-06-12 09:52,爆涨的征兆！,细心的投资者
2024-06-12 09:51,转发,基民QRthbJ
2024-06-12 09:51,大盘暂时跌到强支撑了，午后小V拉回，情绪杀跌末端,赚翻天乐翻天888
2024-06-12 09:51,A股真正公平交易时代将到来！村里已经开始征求意见，具体如下…,沪上争气基
2024-06-12 09:51,现金分红、回购股份注销，拿出来的才是真金白银。股市必长虹！[赞][献花][鼓掌],价低出牛股
2024-06-12 09:51,看多30000点,人名企业家
2024-06-12 09:51,跳水表演开始A股这些饭桶,股友YCZp1G
2024-06-12 09:50,探！探！再探！这一波获利回吐，估计要持续一段时间。,木瓜真是木1
2024-06-12 09:50,3000要破？,文哥3buk6t
2024-06-12 09:50,风向标在动 茅台酒价格跌破重要关口引关注,消费妞妞
2024-06-12 09:50,期货空单,顺利的冯小达1
2024-06-12 09:50,恒大汽车低开11.63%,消费妞妞
2024-06-12 09:50,今天差不多就是底部了，不建议杀跌卖出，除非环境差到破3000，明天应该有个反弹，,火火的韭菜人生
2024-06-12 09:50,小盘股开始收割了,lianggr
2024-06-12 09:50,鼓掌，3000点保卫战又要来了…,股友9m18w20576
2024-06-12 09:49,都等着3000点以下抄底吗？都等着3000点以下抄底吗？,主力教育大家投机非投资
2024-06-12 09:49,主力怎么才跑这么点？加点油啊，快点跑,活力的孙莉萍
2024-06-12 09:49,，市场就像严重缺血的病人，高位的，没人接盘，低位的，没有钱拉，大家都没有钱。,股友E7017277v3
2024-06-12 09:49,3000点是有反弹，能反弹多少？最好是继续观看高手跳舞。,商为继续
2024-06-12 09:49,看好大盘继续破3000,某城有你的微笑
2024-06-12 09:48,券商是彻底被抛弃了。换科技股。,人在江湖31
2024-06-12 09:48,保卫战打了又打[捂脸][捂脸][捂脸],股海无涯钱作舟呀
2024-06-12 09:48,股友们怎么看有用吗？#专家建议暂停量化交易！股友们怎么看？#,泛海飘舟
2024-06-12 09:48,又是3000点保卫战咯[滴汗],东财网友9102513667387722
2024-06-12 09:48,破位了   36计  走为上,日进多谋de赵云
2024-06-12 09:48,小盘股不能再跌了，与2600点时差不多了，再跌，股民要少3000万！危险啊！,tjx99
2024-06-12 09:48,天天问为什么，不烦吗？？？#3000点保卫战又打响？底部在哪？#,基民SaSjxu
2024-06-12 09:48,硬不起来都空仓看着,东方红11
2024-06-12 09:48,#七匹狼联姻特步，股友们怎么看？#,一首有瓢稳出收纯
2024-06-12 09:48,#AIPC概念大跌，热点缘何没有持续性？#,厨房下周有骠稳収
2024-06-12 09:47,牛来了。敌退我进，敌进我退,大空头22
2024-06-12 09:47,看一下个股成交量，今天不是机会是风险啊,股友X7295Y5868
2024-06-12 09:47,民族有希望，人民有力量，冲冲冲,奥特曼zz
2024-06-12 09:46,以前大盘股涨，指数红可以理解，现在大盘股绿你指数也红的话，我有点怀疑我智商是不是,这一次该我了吧
2024-06-12 09:46,大陆看不到北向资金后，一直都是在净流出。,久财皇先生
2024-06-12 09:46,下跌途中任何卖出都是正确的，赶紧跑，销户。,一个字买它
2024-06-12 09:45,北向肯定加仓了,昵称被取完了
2024-06-12 09:45,无穷无尽的绿,SHCBUND
2024-06-12 09:45,3000300030003000加油加油加油加油加油,骑扬斗金地尔康
2024-06-12 09:45,今天要破3000点,股友Ubx3kv
2024-06-12 09:44,下跌途中任何卖出都是正确的，赶紧跑，销户。,一个字买它
2024-06-12 09:44,满仓加融资证券，现在套15个点，在跌不下去，快扛不住了[滴汗][滴汗][滴汗][,股友JjpSEy
2024-06-12 09:44,城市老人养老金基本上亏在股市场，我农村老人恭喜恭喜城市老人，太恭喜了。,股友6U6529g882
2024-06-12 09:44,3000点，早破晚破，早晚得破。早破比晚破好，少套人。[得意],扬州之明月
2024-06-12 09:44,下跌途中任何卖出都是正确的，赶紧跑，销户。,一个字买它
2024-06-12 09:44,主播都说能涨了，怎么还不涨呢？,韭菜也会变大树
2024-06-12 09:44,没有增量进来。,兔子才
2024-06-12 09:44,5元下亲亲宝贝～～～～～～～～～～～～～～～,天天向上178
2024-06-12 09:43,[捂脸]标普科技基金溢价12%，月亮还是国外的圆~A股啥时候能出现高溢价？,深见股市
2024-06-12 09:43,面对不规范的面馆，顾客是不是先吃面，再买单呢？那为什么老板都跑了呢？,坚定大鱼怕老头
2024-06-12 09:43,击穿3000,一柱鼎天
2024-06-12 09:43,不断新高和不断匍匐伤害性太强,股友OQ3jhm
2024-06-12 09:43,2980,jinye00325
2024-06-12 09:42,跌不动了，,实操差劲的大佬
2024-06-12 09:42,指数一红，量化交易就大量做空盘涌出。,股芒1363
2024-06-12 09:42,浅谈3000点为什么会破,A寒松A
2024-06-12 09:42,美股新高，你新低,股友6lP3639116
2024-06-12 09:42,小盘股跌完轮到大盘股跌，大盘股跌完又轮到小盘股，螺旋式下跌，直至2500点！,短线明灯
2024-06-12 09:42,今天击穿120天线，可以搞个小抄底挖,日进多谋de赵云
2024-06-12 09:42,大盘顺间又下变，捣来捣去行情变，三千是否又要到，大A可笑都知道。,股市战胜
2024-06-12 09:42,炒个股，太难了,高东里
2024-06-12 09:42,来个蜻蜓点水,五股砸俩
2024-06-12 09:41,啥时候第一根大阳线出来，啥时候跟进,lee777799
2024-06-12 09:41,天天缩量阴跌～～,龙行大财
2024-06-12 09:41,量化收集采集信息时间，马上开始老一套,连菜根拔
2024-06-12 09:41,马上开始回落，冲击2900,善良的秦睿3
2024-06-12 09:41,2998见,股友63T7980n93
2024-06-12 09:41,冲高回落，继续下跌,妄想炒股发财cao
2024-06-12 09:41,底背离，要反弹了,唔知改咩嗨名好
2024-06-12 09:41,保卫战又要开始了,有幸碰到大A
2024-06-12 09:41,凌晨重磅！苹果市值“一夜飙升”15600亿。超过苹果[鼓掌][鼓掌][鼓掌],骑扬斗金地尔康
2024-06-12 09:41,3000点，晃荡一年！,红金龙九九艳阳天
2024-06-12 09:41,为什么主力机构每天卖出做空，不肯做多呢,股友k08m119071
2024-06-12 09:41,下跌中继  看今天打出下影线,日进多谋de赵云
2024-06-12 09:40,上节目,陈教授
2024-06-12 09:40,见底拉升大牛市了,多元宇宙投机王
2024-06-12 09:40,十五天跌了12天，哈哈哈哈哈哈,我大意了没有闪
2024-06-12 09:40,积极做多！,扭转乾坤树
2024-06-12 09:40,小票飞起，暴跌开始,clergy
2024-06-12 09:40,内资又开始砸啦，今日破3000,股友29xK557735
2024-06-12 09:40,2900来了,zgrclzj
2024-06-12 09:40,不走，一会连裤子都没有。,有自信的范程
2024-06-12 09:39,漂亮！继续今天破三千,我大意了没有闪
2024-06-12 09:39,老伴爱你。多少爱因为事业而走散，愿上证指数续写我的爱意。,孤独求败999999
2024-06-12 09:39,科创50科创100满上,最强小马哥
2024-06-12 09:39,一会就会飞流直下三千尺,malibeier
2024-06-12 09:39,退金令，了解一下吧。别买股了,兔子才
2024-06-12 09:39,大盘非常强势，不要随意下车将成长为超级大牛股，这是没有争议的事实。那么讲无论如何,南城释小龙
2024-06-12 09:39,诱多？快跑！快跑！！！,股友78Y211N593
2024-06-12 09:38,牛，继续跌下去[呲牙][呲牙][呲牙][下跌][下跌][下跌],指数涨个股跌完了
2024-06-12 09:38,起来干活了,菠萝zzzzz
2024-06-12 09:37,今天看3003点,荣禅味
2024-06-12 09:37,杀银行，拉个股，这能叫价值,昌盛集团
2024-06-12 09:37,今天应该1-2个点,跑步的小虫子
2024-06-12 09:36,拉什么拉，滚回3000以下,上涨克星
2024-06-12 09:36,每分钟300笔？呵呵，50笔已够你受的了,yzg1111
2024-06-12 09:36,下跌才刚刚开始。。。,纪律第一
2024-06-12 09:36,主力资金今日六分钟流出六亿，嗯，少割了一点,股友p7P5008339
2024-06-12 09:36,越是临近底部越要谨防疯狂杀跌——日线和周线下方均线位置趋同，它们一定会借机兴风作,炼炼8
2024-06-12 09:36,不争气的a股，纳指科技ETF又被买的溢价停盘了,起风了888
2024-06-12 09:36,【泓霖盘前预测 】24 0612（周三）科创是最大的亮点,霖观大盘
2024-06-12 09:35,唉，埋伏的中药算是被埋了，拿了半个月，被恶心的不要不要的，这次如果能侥幸回本，就,接刀子
2024-06-12 09:34,人家又新高了吆[捂脸][捂脸][捂脸][捂脸],花开富贵VS
2024-06-12 09:34,上证拉逆麻，跌回3000以下,上涨克星
2024-06-12 09:34,跌下来快涨上去慢 WHY,v风萧萧兮v
2024-06-12 09:34,又又又又又又又......三千点保卫战[鼓掌],guwang7408
2024-06-12 09:34,文化传媒～～～～～～～～文化传媒～～～～～～～～文化传媒～～～～～～～～,天天向上178
2024-06-12 09:33,破三千，来吧，让暴风雨更猛烈些吧！,吉量777
2024-06-12 09:33,要什么放量，越是缩量越涨得好，放量就是。,牛驾马车
2024-06-12 09:33,阳包阴↑,股友67n507033Z
2024-06-12 09:33,机构空单何时休？天量高高在上……,损不足以奉有余
2024-06-12 09:32,[哭][主力][哭][下跌][哭][主力][下跌][下跌][哭][下跌][下跌],小卒无名之辈
2024-06-12 09:32,不破3000点主力不会进场的[摊手][摊手][摊手][摊手][摊手],永旺向钱
2024-06-12 09:31,除了跌还会干嘛？一周五天跌三天涨一天平一天！,看天气预报炒股
2024-06-12 09:31,我觉得马上要爆发了,千万哥
2024-06-12 09:31,摘星脱帽加持，小票王者归来靓瞎你的眼！！,传奇8999
2024-06-12 09:31,盼着跌，跌，跌。我准备再买点！,神马特力
2024-06-12 09:31,不还在山顶上，跌吧,飘过的云果
2024-06-12 09:30,死跌没派,股友m8kBCQ
2024-06-12 09:30,全部闷杀,信我不亏钱
2024-06-12 09:30,一塌糊涂了,人间走遍却归耕
2024-06-12 09:30,5.20，暂定跌到6.20吧，6.20再看看,君正集团养老专用
2024-06-12 09:29,今天要破3000,元元宝宝
2024-06-12 09:29,清仓卖出，给点机会,股友X7295Y5868
2024-06-12 09:29,上交所的回复函呢？,愤怒的韭菜1988
2024-06-12 09:29,今天跌破三千,繁花688
2024-06-12 09:29,为什么现在一到开盘的时间就瑟瑟发抖,收盘就止跌
2024-06-12 09:29,3000点必须跌破,股友2D5817w538
2024-06-12 09:28,对保荐机构，券商要重罚如有违规违纪违法终身不得从事证券业务并以重罚。,荣禅味
2024-06-12 09:28,3000点保卫战开始了,庄永逝
2024-06-12 09:28,开盘破3000，建仓,人爱落招恨
2024-06-12 09:28,3000可以破了,甜美123
2024-06-12 09:28,3000马上到了,生意腾达得段正淳
2024-06-12 09:28,抓紧破3000，别撑了,有亲和力之小琵琶
2024-06-12 09:28,今日大盘必是弱震荡，区田3010一3050左右，若到3010附近可抄个小短。大盘,我你他我你他
2024-06-12 09:28,击碎了所有支撑，现在就看能不能拉起来了[奸笑],威宁由资
2024-06-12 09:28,这个形态真漂亮,基民Iec0uM
2024-06-12 09:28,#3000点保卫战又打响？底部在哪？#底部在一点,生机生财的傅红雪
2024-06-12 09:28,今天会破3000点吗？,木瓜真是木1
2024-06-12 09:27,再来一根大阴线就见底了,红遍天中国牛
2024-06-12 09:27,跌无可跌！调整到位！今天是时间窗口，在这里没有必要割肉，开启一波新的反弹，安心持,扭转乾坤树
2024-06-12 09:27,今天可见千年三千,富贵发财得周芷若
2024-06-12 09:27,今日保卫3000点,加肥猫与巴肥特
2024-06-12 09:27,开盘即巅峰,股友950cZ51518
2024-06-12 09:27,2600点保卫战打响了,股友rd93689178
2024-06-12 09:26,上证这日线走势真是丝滑[赞][赞][赞],很是烦恼啊啊啊
2024-06-12 09:26,跌！就是你的金字招牌。,温馨的梅花
2024-06-12 09:26,低开高走吧,股友67n507033Z
2024-06-12 09:26,3000就是一条线。,玖菲特大哥
2024-06-12 09:26,希望再一次跌到2650点，#3000点保卫战又打响？底部在哪？#,风生水起oy
2024-06-12 09:25,全网吹半导体，今天闷杀，中国股市股评生意兴隆！奇葩！哈哈,股友10CANu
2024-06-12 09:25,咋天科特估，今天是什么特估？茅特？,荣禅味
2024-06-12 09:24,市场资金悄然向牛主线大挪。。。移！,股友1A6872Z561
2024-06-12 09:24,美联储6月议息会议倒计时、茅台股价大跌,指数研究猿
2024-06-12 09:22,半导体回调,红扑扑de白桦
2024-06-12 09:22,#3000点保卫战又打响？底部在哪？#,大王炒股把山亏
2024-06-12 09:22,今天盘中必破3千点！,弹你小吉吉
2024-06-12 09:21,今天是跌破3000了，然后它们强行把指数拉起来续命[奸笑],有钱就吃大腰子
2024-06-12 09:21,啥情况，要憋大招吗？集合竞价呢？,股市中锤炼
2024-06-12 09:20,用力啊！,陈教授
2024-06-12 09:19,今上冲3058点，坐稳了兄弟姐妹们,喜盈盈地红桔
2024-06-12 09:19,恭贺纳指、标普再创新高！,水月镜花999
2024-06-12 09:18,请问我买的假股吗？业绩都假的吗6个月跌了5个月,光剩韭菜根
2024-06-12 09:18,国债放空短期机会来了。,A股最后的股神
2024-06-12 09:18,又到了熟悉的环节，3千点保卫战[大笑][大笑][大笑],等灬风灬来
2024-06-12 09:17,摘帽！摘帽！4万股民要嗨？,LM668310
2024-06-12 09:17,国足靠别人出线了，我猜今天大A也会来个惊喜,勤于思考的超人
2024-06-12 09:17,又上新，继续空,斐然民丰得止水
2024-06-12 09:16,坐看破3000哦,飞行者72
2024-06-12 09:15,调整结束了？,主抓b中b
2024-06-12 09:15,跌出来的是风险,太阿炼化
2024-06-12 09:14,今天破3000还是有难度的，估计明天破，这样主力可以卖出更多,英姿飒爽的方大人
2024-06-12 09:14,不绿会死啊,红扑扑de白桦
2024-06-12 09:14,每日要闻概览 | 20240612,开阳ETF
2024-06-12 09:13,没开盘，就已经绿了！,非法市场
2024-06-12 09:13,今天必须上行#3000点保卫战又打响？底部在哪？#,股友830659pP00
2024-06-12 09:13,破3000,数字模型
2024-06-12 09:09,【相关公告】1、6连板协和电子：今天再涨9.1%将触发严重异动2、逸豪新材：今天,老刘说股市
2024-06-12 09:09,人民日报头版头条：完善中国特色现代企业制度 建设具有全球竞争力的科技创新开放环境,白马飞奔黑马过林
2024-06-12 09:09,今天  干 广信材料   盘子小空间大,c炒股养家
2024-06-12 09:09,【盘前解析】大家关注的点就两个，一个是大盘还会不会跌，一个是芯片能不能成为主线，,老刘说股市
2024-06-12 09:07,全都看跌，那今天就要涨[上涨][上涨][上涨],股友0358h06f13
2024-06-12 09:07,3174下来15个交易日绿了11天，真神奇，[惨!关灯吃面][惨!关灯吃面][惨,Henry16888
2024-06-12 09:07,A浪下跌2930  B浪下跌2780.,股深2003
2024-06-12 09:06,如果哪一天你红色开盘，我都以为我宿醉未醒。。。,基民SaSjxu
2024-06-12 09:06,为什么比亚迪可以卷价格？看看这个：腾势老总赵长江办公室的空调用了16年，是不是很,股友HK60828
2024-06-12 09:05,大盘有一个短期反弹、修复下日线上的情绪！,吴帝兴
2024-06-12 09:05,6.12 早评    市场分化严重，多看少动，耐心等待进场信号,不喝啤酒的啤酒肚
2024-06-12 09:05,大家早上好！今天周三。做股票，节奏踏准了，那一天都是牛市。但又有谁能做到呢？！在,老股民马哥
2024-06-12 09:04,2930第一支撑,股深2003
2024-06-12 09:04,退市新规下的操作10块涨+10就100%，10-10=0没有了,m1951
2024-06-12 09:03,探底回升！反弹可期！,南宁二代战神
2024-06-12 09:03,无底#3000点保卫战又打响？底部在哪？#,股友9N7c093850
2024-06-12 09:02,公积金、未分配利润、净资产越高的公司才能持续高分红,NJYF
2024-06-12 09:02,2930点见,股深2003
2024-06-12 08:59,今天又要跌了,不买高价新股
2024-06-12 08:59,勿急于入场,风飞天涯之讯
2024-06-12 08:58,今天会不会有个反弹,乱发和上
2024-06-12 08:58,加快下跌，继续打卡,股友50I79V0236
2024-06-12 08:58,一句话，万事俱备，只欠东风。,草根高手
2024-06-12 08:58,转融券最新数据0612,竹子林008
2024-06-12 08:57,股票价格将进行结构性调整，震荡加剧！目前的点位在今后较长一段时间内或是相对高点…,股金之道
2024-06-12 08:57,早评，以后坚持下去，跟大家共进退,就叫小仙女吧
2024-06-12 08:56,早评，以后必须坚持写下去，跟大家同进退,亮哥暴富
2024-06-12 08:55,今天大暴跌，信我不亏钱，少亏钱,信我不亏钱
2024-06-12 08:55,【0612今日大盘】继续低吸筹码，标的是见底中长阳反包阴线的个股。稳健开仓：站稳,光禄吟台玉尺山
2024-06-12 08:55,黑色星期二,信我不亏钱
2024-06-12 08:54,这个数据是不是有问题，本月赚2个点都跑赢那么多人吗？,芯真累
2024-06-12 08:54,3000 保卫战能摆脱“六绝”魔咒吗？,股海翱翔55
2024-06-12 08:54,再次证明三千一就是高点,股友HPqcMQ
2024-06-12 08:53,5.82、5.75,SCLoop
2024-06-12 08:50,最新转融券数据（附市场下跌原因）,竹子林008
2024-06-12 08:50,3000即是顶又是底#3000点保卫战又打响？底部在哪？#,lpplgg
2024-06-12 08:50,大暴跌大跳水大瀑布今天正式开始了,信我不亏钱
2024-06-12 08:48,说一说今天的短线情况协和电子，6板，也是属于pcb，半导体芯片范畴，近期市场的个,向鸿2
2024-06-12 08:47,一体压铸28亿升24转债申购早知道,投资可转债
2024-06-12 08:46,6月12日周三No.1盘前热点事件一、苹果股价涨超7%再创历史新高苹果大涨超7.,悟道猎龙
2024-06-12 08:46,6.12市场行情分析,Thorn11
2024-06-12 08:45,那些大盘股真跌的话，感觉2000点挡不住,几十厘米换人生
2024-06-12 08:45,昨天中位吸了点万丰中晶不知道今天有肉没,st拉萨第三小分队队长
2024-06-12 08:45,今天盘中将再次考验3000点，如果破3000，就看2984能不能撑住，若还是不行,依然红红
2024-06-12 08:44,A股：6月12日周三有望上涨板块及强势个股,大奇先知
2024-06-12 08:44,无限风光在险峰，峰回路转看反弹。,宁宁梦
2024-06-12 08:44,科特估概念,伏见灬
2024-06-12 08:44,3000点保卫战就在今天。,o龙天下
2024-06-12 08:41,离2700还有300多点,挣扎的韭菜股生
2024-06-12 08:41,又又又又创新高[笑哭][笑哭][笑哭]A股今天会不会创新低呢？,天要下雨只能奔跑
2024-06-12 08:38,上证06.11走势复盘及近日走势预测一、2024年06月11日（星期一）复盘。$,潮之声
2024-06-12 08:35,开盘恐慌,婷婷王呀
2024-06-12 08:34,跷跷板,投资可转债
2024-06-12 08:33,提个醒，这一方向可能要大涨！1、半导体5月27日是半导体的起爆点，如果在那个时候,猫神小师妹
2024-06-12 08:31,牛肉味很浓。,有同情心的邱骏7
2024-06-12 08:31,只要股市正常运行，各金融体系都会向好的方向运行！,混合动力83
2024-06-12 08:30,今天是时间窗口，在这里没有必要割肉，开启一波新的反弹，安心持股。加仓,扭转乾坤树
2024-06-12 08:29,3000点这周是否会破？,农民也炒股
2024-06-12 08:29,刚刚！半导体，白酒恒科预判已出，重仓的朋友注意了！,胡子哥说投资
2024-06-12 08:29,【鸿磐复盘】2024年6月12日,大连鸿磐投资
2024-06-12 08:29,加仓士兰微,好吃的茶叶蛋
2024-06-12 08:29,中远海控：补跌面前人人平等,没有时代的阿宝丶
2024-06-12 08:27,量化非常不公平，量化不停，我考虑退出股市。#专家建议暂停量化交易！股友们怎么看？,花开有余余开花
2024-06-12 08:27,二次探底,周期2024
2024-06-12 08:26,指数把大家都骗了，我买的光刻股和半导体，天天吃大肉！还有咋天20米起飞的飞开股份,梦醒时分30年
2024-06-12 08:24,今天3千会不会穿？,股海尋牛888
2024-06-12 08:24,日本汽车业遭重创。此后会越来越低迷,道二儿
2024-06-12 08:19,退市的3个条件大家尽量避免,道友_慢走
2024-06-12 08:14,科特估恰逢苹果大涨，利好,九火知行
2024-06-12 08:13,6月份会不会看见3150呢,半岛盛大
2024-06-12 08:13,人和AI本身就不公平#专家建议暂停量化交易！股友们怎么看？#,有魄力的袁韬9
2024-06-12 08:12,今天会不会开盘跌17个点，上午击穿3000，下午回拉30点，尾盘跌至3000多几,股友X7295Y5868
2024-06-12 08:11,3000保不住,敏捷的肖茁1
2024-06-12 08:11,努力工作赚钱来股市花！,Oo红V牛oO
2024-06-12 08:11,对于量化融券。我认为欲使其亡先让其狂！总会付出代价！,n514213775615468
2024-06-12 08:06,作为小额投资者，怎样才能更好地利用转融通业务？,达闻西炒股
2024-06-12 08:05,富贵险中求,梦想就是未来
2024-06-12 08:05,破三千,股友HPqcMQ
2024-06-12 08:03,3174，3152.，3051连续向下三个跳空缺口都是要向上回补的，昨天其他指数,冬至阴极生阳
2024-06-12 08:02,6.12盘前思路,qinglingaijiaoyi
2024-06-12 08:00,资金撤离白酒，银行，房地产，食品这种没有创造价值的垃圾板块，去拥抱科技，新能源板,全仓梭888
2024-06-12 07:59,今天中古特、高息股等大盘继续补跌，中小微股继续……,淘金山688
